01b19c68-5cef-45a8-ada1-11b6cbf4e121,al,36689,kleimt,kathryne, 232.950000
2909d01a-8dfd-4d0f-87a3-51862b4e9d11,al,36689,norton,chicky, 265.250000
145dc79e-1a67-44ab-b9ee-40d551fd0694,ar,71914,dinley,isaiah, 458.910000
6c4d6b14-fa4d-4386-a589-f468eb392e60,ar,72222,denzey,gualterio, 284.220000
a0845840-ac21-482d-9e8a-a50c1d1411b0,ar,72222,haig,berte, 973.540000
2d69fd8b-0cbf-4126-a52a-67bb290671ef,ar,72231,garside,renell, 675.150000
bbe15244-59f9-4c87-aad2-db3cae45292d,az,85030,macaless,mart, 243.540000
dfdea0f0-2373-4762-8d29-4699087bd665,az,85030,patters,tristam, 547.500000
e9eaf826-3fe9-436c-b7ca-35efc34216aa,az,85030,selwin,damon, 391.310000
eb11793d-247a-4f9a-b4ad-5dbbdc57a667,az,85045,schreurs,feodor, 687.290000
34c9eaf5-a0d5-4cbb-a183-3d34fc8b22a7,az,85062,chasteney,krishnah, 564.420000
d34da027-3202-43c0-916b-83b091c92e15,az,85077,kingscote,terry, 867.660000
8bd89630-6c3f-4c85-b829-a0d6cefa548b,az,85077,whitehall,jolene, 175.980000
30e600c3-816a-4a36-8af7-9c7c6d2e9eb8,az,85099,latchmore,antonella, 823.350000
37e5cccc-cf4b-45a7-8c54-2e20e3e25b66,az,85255,clifforth,ronalda, 611.960000
f6ac8f30-0232-488c-b533-18bd79f0acd4,az,85255,spilsted,clarey, 311.720000
211a9dbb-b2c9-4773-9742-403b8ea98987,az,85271,blissitt,travers, 999.010000
2e691cc3-9522-47c7-a0d2-4553ae3217f4,az,85311,mattiazzi,jo, 140.480000
32ce1f08-7834-4e50-8c85-32354f36d99c,az,85705,o' hanvey,whittaker, 475.620000
2196043a-646b-4304-a084-8b7884da59f5,az,85725,rodnight,husain, 638.520000
741b4881-2d57-496a-90ed-ccd3945f3692,az,85737,palfery,gus, 560.760000
1509abf3-64ac-42bd-ac12-fed8584d0f99,az,85754,macelane,brande, 749.690000
15f2b319-3e83-492d-857c-dec711e76494,ca,,andree,nahum, 98.930000
1fcf8745-8bfd-4ec8-9806-43dcf5bfa15a,ca,,gotobed,annabelle, 778.620000
06930972-b2f8-4b5a-9972-60fba7b6b285,ca,,swine,estell, 981.790000
6de28ef8-beff-4ee9-9441-cee4d99e399f,ca,,willbraham,nicky, 928.240000
875a6de7-7989-45a7-9329-38c49b1a52d8,ca,90005,shingfield,wylma, 63.630000
25763f2c-84fe-4d01-9e1b-4cbe8790daf2,ca,90005,zambon,marietta, 491.710000
8cc765f6-ae2a-4f84-ba8b-acf78a6792ed,ca,90020,kliemke,edmon, 683.410000
f2edc694-f74d-4482-9166-c14b55df1f82,ca,90025,quirke,terence, 622.980000
c189f858-24ea-45e8-830b-2b883823e85a,ca,90025,scarre,waiter, 844.550000
c77ea913-c4a2-4ff6-b615-26028b375fda,ca,90035,adamini,wye, 243.540000
8b1f8342-e019-4d65-9c81-0762ae182f18,ca,90040,gallafant,averill, 19.230000
14f11be8-3583-48da-a239-30704b197176,ca,90045,berthe,pamella, 106.300000
f7b035aa-b6a7-4c9c-ad2c-029f68a4d873,ca,90050,howland,daryl, 667.140000
c8d31306-976a-4e76-aadb-e0d4af03aa7b,ca,90055,cawkwell,claiborn, 503.310000
3ca515c6-46fa-475c-87e7-93f60d412ced,ca,90060,schurig,kerk, 673.040000
550391ea-daa4-4adc-ba0d-3a2cdbe081fc,ca,90076,moyle,farrah, 911.950000
218c8cb6-5a8e-42b9-b6e2-2754121e2d3d,ca,90094,le galle,angele, 996.400000
f47b6dc8-baf3-43b9-889c-70a3849fff1c,ca,90189,aspinwall,audra, 358.140000
afaa9f29-4e08-4205-b13c-b1a65830e211,ca,90410,renny,ezmeralda, 816.600000
8b46dfce-d30f-4395-8368-b4a49d3533b2,ca,90505,cobbled,garvey, 270.500000
51f9a8d1-6e44-4099-b3c2-d1f5b6e3ef42,ca,90610,beazley,napoleon, 751.260000
2d148d84-ea00-45a9-8d3f-f64339535c62,ca,90805,gosland,quinn, 61.170000
2efce953-7d70-4b7d-811a-1bca150ea7cc,ca,90805,manginot,karlie, 785.110000
4cbfc8de-4f1e-4563-a670-f6e6c02a74e4,ca,90831,costen,cyb, 708.090000
54d8540a-2244-4551-97db-81c228ccbcf1,ca,91109,monger,engelbert, 7.300000
658406c6-8279-4fb9-bb2a-0adc1b556831,ca,91199,borth,giff, 172.030000
2221b3a4-5c8a-4832-a750-738f2c358ec4,ca,91505,dagnall,elana, 901.770000
c3a748df-2a5e-42db-ac60-ef2876a57f47,ca,91520,norcutt,tonye, 141.910000
f364ba7a-1de0-4fa1-893e-b4f6b355574c,ca,91606,goodey,melisa, 459.290000
0b0c7c7a-526d-4d39-b64f-7b9d7a7f33cf,ca,92105,dradey,lazar, 261.310000
9cef8e3b-9790-494e-8db4-c323952031cf,ca,92153,scurr,brnaba, 162.680000
18e76fa3-4296-415c-af9a-6834c5c2d746,ca,92160,spriddle,alli, 514.890000
8a2d0596-b5d8-40d6-b9b0-c14991d1f902,ca,92165,camacke,adams, 167.420000
b5bc7cef-63ea-4919-8ceb-ed94b11214b5,ca,92410,curtis,isidoro, 323.670000
f21c5d1a-45f2-44e3-8b9e-7316f646a965,ca,92640,wulfinger,giraldo, 856.360000
94c8b20a-a994-456f-a3ef-f5e05133df9c,ca,92645,guiver,kendricks, 381.950000
b1e2b88f-350f-45e1-90a4-e9b7a81209d7,ca,92648,duffitt,wye, 14.730000
3898f825-2c95-4f8c-8a9a-5876c81d1e9e,ca,92717,lamball,conchita, 786.140000
e2928026-4ee3-40dd-98c6-fd58db1ad52c,ca,92805,turfus,ezekiel, 254.900000
88b45eea-baf8-460e-b41f-b43ff3a6cf80,ca,92822,spread,britteny, 538.110000
a6ad9c6b-6a12-4ce1-831b-4fb6e87786be,ca,92835,bryett,efrem, 462.040000
8d74ef73-60d3-45d2-a4d9-0eb54a5ee10f,ca,92835,semiras,edita, 703.980000
e8a49d9f-a852-4206-913b-e5e3778afdff,ca,92862,worms,wilmette, 772.810000
11debee4-3df2-43e2-82ae-5f86e0a92e08,ca,92883,kremer,whit, 390.580000
172370e2-c8f9-43a1-b61c-bcdd464231cd,ca,93094,beeswing,chad, 935.560000
ff7df279-f0f2-4782-bab2-34559cfdd7f2,ca,93094,coot,terri,736.420000 
dcb51d6e-e982-45b8-a20c-0183b9873e1e,ca,93150,wann,arin, 916.010000
abc4648d-264b-4996-b14b-f35475aa69a7,ca,93291,keemer,lonee, 685.700000
adee9d30-7abe-4a32-a4d5-4f84a1c03196,ca,93305,bugs,langsdon, 677.520000
7d06f02f-5d35-445c-bf58-5032a8b623a9,ca,93399,callam,celinda, 291.520000
3dac9aea-2572-445e-a0f9-85d419670fc3,ca,93584,cassam,angelica, 97.410000
c6be89c0-2473-4d35-8f8e-c46e8a3b04ca,ca,93584,peotz,sophronia, 398.850000
ee7bd6b4-6ac7-4606-b692-38910018bb15,ca,93591,ambrosio,nataline, 841.010000
3f91aeb7-e1ce-4f84-86ac-456219f97e10,ca,93740,cargill,marisa, 36.850000
384bd1af-2f9f-428c-be02-915e040742d7,ca,93750,briffett,robby, 594.280000
cb2afb08-e595-4231-be74-814ca19e3234,ca,93750,tongue,gisela, 716.720000
dc102c5f-fb97-4b5b-a323-4a63486dbe7d,ca,93778,taw,broderic, 38.740000
6f19ad2b-a5cb-4b95-9eda-5718cebe82a7,ca,93786,de malchar,keefer, 640.840000
e2afb437-bf14-4c51-80a2-653459362d91,ca,93786,maccafferty,arch, 852.430000
77bda9ad-c9c5-4518-be10-78370d2862c6,ca,93794,imesson,devon, 177.390000
ece714b9-7a05-4f76-b37f-23f2d13076a2,ca,94132,morrant,vania, 216.740000
b45d0b35-0f45-4e49-8c92-645c3d57a031,ca,94142,evered,sophi, 846.590000
442200ba-13ef-4261-a07a-140787f64351,ca,94154,lepard,caldwell, 682.830000
3b27eb33-3355-4277-9fa2-3dc5735db3f7,ca,94154,verni,faustine, 721.280000
a3f5a11e-041d-4ae2-9ced-b63dde687d4f,ca,94207,bergin,heidie, 677.210000
2357ac2d-8457-48fb-b4c1-9051ab9452c2,ca,94207,colby,willy, 589.730000
dd9b8ecb-dffe-43e0-bd63-ef9fe9477934,ca,94245,di franceshci,steffane, 678.660000
d2c0d35b-3fa0-4f84-a228-d76e59db68d3,ca,94273,spence,locke, 832.980000
22d3e1df-53af-4778-947f-daedaaafc285,ca,94291,dell casa,rosamund, 300.510000
260b957f-ede5-42f5-8cdf-840cd6dcad8a,ca,94297,longman,amby, 123.660000
0ea36f0f-6748-486b-ac33-1c31d1590020,ca,94705,tassaker,shalne, 399.010000
02a7c2fc-444b-4761-b189-5a3a0717ef3a,ca,94913,kleeborn,abdel, 945.320000
25584608-9a51-4218-96d8-ae7a83b4ead9,ca,94975,clothier,ibrahim, 52.820000
ee285834-6261-4675-876a-c53ffdfd0cf4,ca,94975,hymor,roberto, 245.840000
d789fec7-5557-4319-8816-d70fbe97a11c,ca,95160,adamowitz,lorinda, 630.170000
f656c461-8d75-4b6a-a73f-af0305188fd4,ca,95194,petracco,allis, 787.240000
3c01c0ff-bf2b-48e4-ae2b-78d7783a916b,ca,95219,greenaway,tove, 100.450000
2e466721-233c-4d0a-9cf8-ca0017eed03a,ca,95219,mccool,marchall, 572.110000
3e99404a-c949-4b9e-88c2-ca5b6bd95528,ca,95813,reddel,kale, 433.940000
79259971-d783-44af-8b6f-02b8e4423985,ca,95823,caldera,saxon, 438.360000
ee7360f4-219e-43cb-baeb-6958f60a6d09,ca,95838,edlin,becca, 80.750000
005b6837-4ba4-4b3a-9e2f-ace11b3dd2ac,ca,95894,youings,reyna, 554.990000
0bdb2ecc-ca68-4ddf-a20d-2505f15ae74c,co,80005,kiendl,ripley, 982.070000
780d7f08-9c0e-435b-bb53-855b2cf808d5,co,80044,roads,jeramey, 340.050000
da6d835a-e070-4288-b7c7-af7bf59bbbbe,co,80044,snaddon,mamie, 583.680000
530ce9ef-213f-46e4-842b-4ddaf7bbe8f2,co,80045,skally,jule, 821.410000
0f718e15-19a3-421b-9be0-1743872e3696,co,80126,michelotti,marjory, 430.800000
00541b47-91d9-46db-855a-2fb333d61b71,co,80126,tattoo,phoebe, 663.470000
582fb5d5-75c6-49c5-ba96-435147447eb3,co,80127,whittock,emelina, 891.440000
ca98268e-31b2-49e3-87f5-c0b2d1311b4f,co,80150,bausmann,kimberlyn, 619.990000
6331d6ee-1f97-476f-802c-f6869a63b9d9,co,80150,garn,minni, 454.810000
8febc68d-a46e-473f-8581-bfc851e2aa85,co,80150,ivankovic,bettine, 187.220000
72e501ba-0187-4dc8-8957-e2ece2406c56,co,80150,warren,arron, 464.840000
592ae878-a799-4471-b82b-856fd24acc1f,co,80209,alessandrucci,miriam, 246.210000
30b77f63-fa6f-4884-bcfe-4f57c9e0b044,co,80217,brobeck,shani, 297.840000
48f7b5d1-bc19-44c9-b05e-650462553318,co,80223,hatwells,robin, 801.870000
c792f050-9e98-4ace-a779-0773c5d22018,co,80228,spon,pooh, 533.250000
87b0f479-3b08-425d-896f-326d10dbfc89,co,80241,cashell,jelene, 550.590000
e49a5384-ff08-4e13-8639-9a5594499ec7,co,80243,millican,clea, 515.700000
14d94e66-f79f-4184-b58a-30e324c40979,co,80255,ballaam,zared, 71.770000
d74ce293-3ea1-46d8-959e-9235c01695ec,co,80310,fickling,babbie, 533.080000
04195708-ca00-4fab-ab95-95f9b8f5220c,co,80310,leworthy,flss, 264.890000
12bf271e-7188-4c2d-bab1-cbaeb6b8e04f,co,80638,edmeads,karlis, 983.360000
2c971dce-cdb2-4176-8501-7366b93d7d21,co,80905,mehaffey,wayland, 875.390000
bd946361-7411-4fa3-a61b-c47dd43666a3,co,80915,joriot,lee, 618.250000
d930a1c3-92c9-4dbd-87e3-186218920dad,co,80915,korpal,diann, 258.530000
0f3f4338-208b-4d9d-a99a-83463435c8a3,co,80940,patershall,sauveur, 242.650000
391c5b95-6d77-4821-8cf6-5c3eeac75c2a,co,81010,pickervance,bennie, 146.070000
b73b8f3e-2341-4c23-a0f1-292283a70831,co,81015,mcnern,bartholomeo, 468.240000
5be8f612-afcc-4364-9272-f2f5e70b5289,ct,6105,docker,georgie, 212.910000
32af835b-547b-450b-9f42-18cbaf222fae,ct,6105,stainland,helen-elizabeth, 265.350000
8c00ce4b-0eed-4281-a41c-13b5249ec349,ct,6140,corey,ethelind, 501.160000
4a6bf3fd-f24c-4e90-b19d-c9f9a83b7266,ct,6145,eble,brewster, 841.870000
cce95e14-b2d7-45a4-9f43-83e46693cab0,ct,6160,reye,jabez, 325.590000
b683e147-bf4e-4565-aa7e-7e934889d00d,ct,6505,eisak,cole, 932.130000
549bc6ad-a16a-4b6b-a3b9-d8be2a4b507b,ct,6510,heindle,linoel, 397.590000
521d5147-aae7-45ac-a09e-e00e674f84d2,dc,20005,codner,kali, 618.230000
8a3d6239-a713-46b8-a14a-ef7339c9b6bb,dc,20029,clampe,doretta, 634.040000
1709314d-c9e3-4ce6-aba4-57623ad63815,dc,20051,rabidge,desi, 810.090000
dd6c4e50-348e-4f8d-8a54-540217f191ec,dc,20062,shipman,rikki, 673.970000
712b7909-4c8d-4d39-a559-a0dede81b0ed,dc,20067,olding,aveline, 734.020000
9eb3be51-2e7a-4d31-93ab-23c132e1a74c,dc,20067,pooke,raven, 363.520000
aad8e27c-413e-4324-ad81-938f4bd3ee02,dc,20067,roxburch,alexis, 30.890000
b54a2bab-649c-4f58-9ce3-de782c8afc34,dc,20088,fermin,rosalyn, 479.580000
6fca016e-686c-4827-a783-70f42034c07a,dc,20215,hibbart,merle, 93.080000
1d540013-96da-479a-a806-d444d6a9beeb,dc,20226,fennick,kimball, 1131.640000
5bc5141e-0ffe-4518-b7bf-034169ba757e,dc,20226,whopples,philipa, 295.180000
f675cb64-4b4f-4899-a2fe-6a0f727065f0,dc,20231,gilleson,alberik, 128.370000
5e233437-177b-4e14-8c09-9ffdb56029db,dc,20244,hauck,tildie, 446.230000
cec7abc6-93fe-4072-a382-65c9208d5567,dc,20268,kilbane,alisander, 587.190000
2b8fbd7b-4fd9-4349-9aff-7a39ead1b2d5,dc,20337,hurndall,ase, 255.380000
acf04298-64d7-4c32-bd69-4df392d14f4d,dc,20337,michell,dominique, 564.100000
eecc4eab-4c5e-48af-b813-a1e934d55a45,dc,20425,eynon,grete, 924.070000
e5acafc0-ee97-4b04-90ad-5db8aa1b272a,dc,20442,hargitt,hatty, 147.440000
31a29c8f-a35e-40d5-a375-b147c8d38f8f,dc,20456,borrell,claudie, 403.990000
e8922560-24bd-49ef-9209-1d13a5c79720,dc,20470,larkcum,bendicty, 38.610000
32e840e8-b53f-4121-b668-1b28e85b83b4,dc,20503,egerton,georgine, 994.550000
c25e533c-e5ce-4be7-896f-461b2f3eeb2b,dc,20525,niese,efrem, 10.240000
1e5101f4-be6f-4371-b2cb-faedaf124652,dc,20530,stones,timotheus, 514.980000
92607863-6bf5-4a14-9b79-8d7a7b68b069,dc,20546,chamney,ebonee, 416.160000
e9b0aa31-445b-40eb-ae9a-3894219e32f3,dc,20551,mcclements,kim, 793.830000
efc38be8-7a12-4845-b4d1-6ed6d434ee68,dc,20591,hugueville,bar, 446.040000
de63b5af-f00a-4d2c-923e-d2fc260be940,dc,20599,o'corr,mickie, 202.870000
9721fa91-f0e7-4ab0-b892-031ed3872931,dc,56944,gouny,elston, 167.670000
dd5a16af-e444-4ee2-9c80-088047dcff8b,de,19714,pettiward,olag, 851.220000
d671f66b-dd34-47e2-937c-d54ef03bb9cf,de,19810,riditch,langsdon, 985.290000
9369a79f-2e1b-49e3-8171-2ff716123c11,fl,32092,ireland,tallie, 6.010000
34bcde3c-b043-4aa5-9c46-6d1417058d09,fl,32092,wathell,lela, 548.950000
a0e6ac52-7060-4376-b1b9-f831e3c014de,fl,32128,tourmell,jesus, 113.860000
1241ebfa-9587-4295-a1a9-76c44b8f8310,fl,32204,dureden,tull, 505.610000
dc42a754-c84c-42eb-b8e5-a5345f5055e2,fl,32215,thorbon,johnnie, 380.530000
b364ea87-f6e8-4dd9-a1e0-14cdad73b71b,fl,32225,goard,graham, 485.080000
5e584404-d91f-4673-9b26-b251a078b601,fl,32244,ferroli,ambrosi, 710.740000
fc8d31a4-bcb4-490b-87a3-7684f268d4aa,fl,32309,prando,hewie, 389.810000
9d95f79c-cfbc-48cb-bd24-f51071853a93,fl,32314,end,ive, 126.120000
e335ce94-3244-4ad2-b9e4-f0cdacb77cd2,fl,32405,blenkinship,kassie, 747.200000
639c9fa2-2923-4cb6-82b1-83bf791ad403,fl,32405,mundwell,hanan, 299.430000
efd5c6fd-689b-4389-9f93-36bf780ce87c,fl,32505,colcomb,cosimo, 371.670000
ab5d0d52-9060-4748-95b7-0a222b4fd647,fl,32505,pervoe,letizia, 105.330000
44a977dd-b285-4ce7-989b-2096841c75f4,fl,32575,tailour,glynnis, 993.040000
68c097b5-dc39-4bc2-8637-b6db9efe9e8b,fl,32610,gozzett,friedrich, 886.610000
de1b6887-b4c8-41d9-9c5b-ab9d3a059185,fl,32803,bywaters,winifred, 393.440000
7f8dec32-e966-4f07-b879-0db9c661d2b5,fl,32808,buckingham,lissa, 44.080000
bdd89a9f-2022-4d7a-8e97-8638119f2d4b,fl,32813,chalice,ainsley, 12.440000
330ed9df-8e03-4e79-86fe-225409576565,fl,32830,sibun,garnet, 756.650000
ddf80570-9a9e-44d1-9200-4df3f16d9150,fl,32835,cuxon,mei, 418.580000
15ee36c7-bb38-4dfe-93e8-b2ca886e96b1,fl,32868,piddlesden,collette, 988.720000
145e0ebf-8419-427a-a3ad-174000c6a8f6,fl,32891,miskelly,joletta, 105.270000
99d9c672-1119-4f52-a99d-d13e1c73a3c7,fl,32909,callway,abba, 687.420000
4d34d294-b449-4421-9695-e6a2a34f73bd,fl,33018,dews,brendis, 646.170000
d46e1ab8-641d-485e-902e-2b0ac35f7e88,fl,33034,mayor,miltie, 21.640000
14ef61d7-eb27-4669-88d1-ebd0250506ce,fl,33034,wassung,jasun, 916.330000
4555a22d-8661-42a2-bd91-228cab13d741,fl,33069,mcrobbie,martino, 154.490000
c419f3ea-a428-4a95-9988-1f80d9ed7037,fl,33111,haig,olivero, 980.830000
8a65e2ae-4678-439f-821c-393499d179fa,fl,33134,eykelbosch,missie, 74.430000
b43c1fd8-0a9b-4b62-a3c7-c8802b7921a5,fl,33180,gallegos,prent, 947.660000
fcaeb5da-d030-49d9-aec7-3f0ee42164d7,fl,33245,hutcheon,toddy, 306.210000
bab6bbf5-8e8f-449d-9ed3-b87f6acf5dd7,fl,33305,londors,axel, 225.110000
9ccf4548-8574-48d3-bf91-e75e1f66787e,fl,33320,kyllford,maurizio, 537.460000
4e6907e3-c128-4936-a8e2-a66110787b39,fl,33320,merriday,ingram, 342.660000
d97c4ebb-56d2-4f49-ab4b-79b9d976c862,fl,33330,corbett,charil, 818.720000
d4321f30-e51f-4c00-98f1-23e1e46d5a1e,fl,33336,snalom,marcelia, 997.600000
68876e26-4acb-4ac0-941f-3922b37568d8,fl,33405,fallawe,waring, 44.180000
63b3acce-9e2c-4a6f-a2c3-b3675e90094f,fl,33421,faughnan,kaleena, 450.360000
feb7ae8f-d0b0-4d4a-8af7-9f214fb8c7b3,fl,33436,bashford,enrique, 793.540000
d6151f74-0e79-42cd-9e52-718d2843f2be,fl,33436,goudge,frasquito, 929.510000
f30119d3-160b-4331-98ad-25a6facffa8b,fl,33462,dottridge,base, 606.520000
a1ac3930-18ba-45c9-baaa-07086f285070,fl,33499,mathis,franciskus, 111.350000
4bb543f5-e9c5-4c9e-a57c-faa5baaac30d,fl,33543,danieli,ewan, 905.450000
1a960f07-e7c8-44fa-bb27-47ae55d94ca5,fl,33605,jaeggi,daloris, 88.880000
08dbdb52-066a-4f9d-9549-4a4e5cac79fd,fl,33615,keaton,lettie, 444.710000
6050e5c1-468c-4ca6-8733-bdf2266f6612,fl,33625,dopson,kay, 233.560000
b2c395ef-47b5-4e1f-8364-04e30b51aae7,fl,33625,hampe,pollyanna, 80.760000
9a0ffbe8-d63f-4580-9b00-0bd08f47e122,fl,33633,budik,suzette, 898.990000
d10a208e-f781-4b16-9dc1-802ac513c20f,fl,33633,stannah,raquel, 715.470000
b12d8d3b-3102-4daf-820a-6c20e735919e,fl,33731,malitrott,stephanie, 643.740000
c011219f-34ce-463a-99b0-c36ff4d3b775,fl,33758,ansty,eli, 586.510000
f044f3f2-6375-4be0-8f4d-6e3850c03cf9,fl,33777,perllman,teddy, 197.480000
3e87e1e0-787f-4af1-b0e5-de82314f1cd7,fl,33805,mckinstry,arlin, 880.600000
1538f9a5-4d1f-40c6-a95a-4a514cf2a332,fl,33906,meeland,konstantine, 581.610000
b235f63c-adc1-4e12-953c-7c5b13b6286b,fl,33913,bonnaire,lorri, 179.610000
852b79d8-c320-4daf-bb6b-a1638d385801,fl,33913,faulds,bran, 470.040000
633efdf4-caf9-4650-aa20-a2a6b2a245d3,fl,33915,blamires,hildy, 957.990000
21219acb-aead-416c-b061-59b469369c4a,fl,33982,bachelor,lionel, 82.620000
231b6270-86e4-49a3-9a4b-7ca80e81e8d0,fl,34210,fanton,wyatt, 623.710000
a56baad5-ffeb-4d45-8e86-ca08dbeb0f72,fl,34210,prophet,jose, 619.640000
1297d4ef-0ac8-41e5-acb2-88f30da81817,fl,34233,tewkesbury.,nalani, 841.350000
9a0d3dfc-4c9d-4b6f-9ff4-5cc61549ed77,fl,34238,mclarens,saleem, 513.240000
36fdd814-c230-4221-8ab3-b3b2570fbfb3,fl,34642,fetherston,kingsley, 989.410000
3696e6c9-d6ac-4843-b118-32c167ae889e,fl,34642,lenoir,kippar, 201.240000
5b29a76b-9727-4680-b191-239fb62b7488,fl,34745,cheer,mab, 1169.190000
24912d74-3d7e-48e1-8df8-2405d2a1fe0f,fl,34949,eastlake,lanie, 969.860000
f9dde5e5-c9b9-40d1-979c-821d57e3f514,fl,34949,okey,kennett, 136.440000
86986dd5-c04c-4bc0-b1ec-65d999550234,fl,34985,trill,sandor, 286.400000
dbf55a9f-4e45-432d-9c00-e88785748267,ga,30022,barta,bram, 541.890000
ec3847ee-f6d1-4aa3-94f8-117a968da674,ga,30033,clementucci,anjanette, 388.520000
1558e1fe-ef65-4780-a8ea-b26ba8232313,ga,30061,carletto,elsy, 801.600000
cd60b104-e181-4874-9cbc-af579370cafc,ga,30066,hutchings,jone, 693.410000
5159b645-2523-4359-b80b-d7dcc1e9b50d,ga,30066,phizacklea,minor, 171.060000
63959202-9126-4cc2-b0b1-70114cf7ea48,ga,30130,soonhouse,wendi, 826.030000
95874b41-0652-484f-81ea-fba8bb348b42,ga,30195,channing,arlette, 70.830000
b10788ac-4404-479c-a9f6-eb3f5a76c24c,ga,30195,plewright,brendon, 203.670000
85516eec-20e9-4c55-9c03-73a14a5a4ce3,ga,30245,daws,esme, 226.400000
4c99361e-7172-471a-a65a-86491e70c784,ga,30306,jacobs,ange, 988.160000
51fab92c-68d4-4160-b090-009bf218772a,ga,30306,mcloney,freddie, 807.240000
bea90e9f-774c-4ff7-92cb-8284d0356374,ga,30311,leeburne,jean, 770.720000
11e45f25-4a16-4bd5-b1a4-b52acfe0626e,ga,30316,mcgriele,ernaline, 826.590000
65a50b12-00ce-44ac-86c4-696f0f6130e2,ga,30316,tolussi,jaine, 591.990000
96762923-9ff0-4e7b-a3bc-74d3bdd82069,ga,30336,gulk,goldarina, 714.880000
2d5a8ac1-3c5a-4bcd-a3f9-f81ed11f230b,ga,30340,biskupiak,norrie, 740.720000
5905a819-8676-4d93-a4c4-fae418816b52,ga,30340,collcott,duffie, 41.250000
a7384c8b-46fa-40b0-a386-0430b5ffaf96,ga,30356,heistermann,joanie, 909.710000
6fa37097-80d7-4f76-9fc4-bccaa957b3c5,ga,30356,kalf,anthea, 252.360000
7de95080-7d30-4b77-8c30-73364dad89fe,ga,30358,brian,fair, 770.780000
3f036fbf-7087-40ee-833a-3fd2653deae8,ga,30375,dodswell,jemie, 939.290000
82729022-91f5-4dc1-a338-59683dff4c19,ga,30380,brauninger,barbabas, 759.140000
e06570d6-4fa6-4c00-8eac-aba89e5b8e29,ga,30610,boulton,flo, 480.500000
2f347225-13c3-4492-882f-d6fa3debf57a,ga,30610,davie,royal, 662.260000
e54f99e1-9c9e-4c69-9933-c173294dc236,ga,30610,kohneke,brynn, 178.170000
23894a2e-6086-49a6-abc3-9a9ca8139b49,ga,30905,fechnie,redford, 666.570000
6bbf7bd8-82ec-4675-9ed0-a1a35828dd69,ga,30919,mcgurk,livvy, 840.880000
8d029c4b-a7b9-423d-a4ec-9daf260dd9e7,ga,31205,billows,hercules, 566.890000
f7241e73-0b3d-4124-ab0e-9176b17b3a6a,ga,31205,dore,alfie, 423.090000
3c53c303-7889-4168-87e7-6aa19fa7eb0e,ga,31410,fulford,mark, 802.950000
df76dd96-7a2f-4ac8-9418-928126156f93,ga,31704,clausius,sully, 387.970000
7d815e98-c3af-4993-8b58-e2d787b05845,hi,96805,gaskal,shana, 638.360000
0fee966e-6cd1-4817-a21c-2a4bf5d94705,hi,96820,skellion,forrest, 966.850000
